project_code,project_name,sector,agency,state,cost_cr,physical_progress_pct,risk_score,tier,why
618476,Bangalore Chennai Expressway Phase-II Pkg-III from km.127.000 to Km 156.000 Bangarupalem to Gudipala section,Roads & Highways,nhai,Andhra Pradesh,1407.33,99.46,80.8,Critical,21 months past original date
618081,Construction of Mariahu Bypass with four lane paved shoulder configuration Km. 53.540 to Km.59.200 of NH-135A on EPC mode in the state of Uttar Pradesh,Roads & Highways,morth,Uttar Pradesh,362.39,55.0,80.7,Critical,5 months past original date; needs 9.0%/month to hit current date
618449,Construction & Upgradation of existing road to 2-lane with paved shoulder from km27.200 End of Rongli bypass to km37.600New Rolep Bridge of Rhenok-Menla spur NH-717B on EPC Mode under SARDP-NE Phase-A in Sikkim Pkg-II B,Roads & Highways,nhidcl,Sikkim,244.91,86.19,80.5,Critical,"3.2y past original commissioning date; spend outruns works by 16pp; already rescheduled, 3.4y slip declared"
618233,Construction of 6-lane bridge on Ganga on NH-96 and its approaches in Phaphamau Allahabad on EPC mode,Roads & Highways,morth,Uttar Pradesh,1465.41,91.0,80.5,Critical,"2.4y past original commissioning date; already rescheduled, 2.6y slip declared"
618924,2L PS of Najibabad Kotdwar section from 112.575 to Km. 138.635 of NH 119,Roads & Highways,nhai,Uttar Pradesh,99.2,55.9,80.5,Critical,10 months past original date; needs 14.6%/month to hit current date
618682,6L Korlam-Kantakapalle Section of NH-130CD Road from Km 421.100 to Km 445.100 Pkg-3,Roads & Highways,nhai,Andhra Pradesh,1127.63,99.5,80.4,Critical,"2.4y past original commissioning date; already rescheduled, 2.5y slip declared"
618640,4L of Urga - Pathalgaon from Km. 70.200 to km. 157.745 of NH-130A,Roads & Highways,nhai,Chhattisgarh,2860.36,81.5,80.4,Critical,cost already revised +26%; needs 18.2%/month to hit current date
617998,Widening to existing 2 lane with paved Shoulder to 4 Lane with paved shoulder from design Km 153.00 to 168.27 Mala Gate to Karkala of NH -169 on Shimoga - Mangalore section in the state of Karnataka on EPC mode under Annula Plan 2021-22 Job No. NH-169-KNT-2021-22-949,Roads & Highways,morth,Karnataka,177.94,83.0,80.3,Critical,17 months past original date
618172,Paithan - Shirur section 2LPS Km 0.0 to 55.00,Roads & Highways,morth,Maharashtra,341.8,82.0,80.2,Critical,"7.1y past original commissioning date; already rescheduled, 7.3y slip declared; needs 6.0%/month to hit current date"
618496,Delhi-Amritsar-Katra Expressway Phase-II Pkg-XVI Existing Jakh Vijaypur-Kunjwani section of NH-44 including spur Connectivity to Jammu Airport NH-144A [Km 503500 to km 514500],Roads & Highways,nhai,Jammu and Kashmir,2522.56,94.14,80.1,Critical,22 months past original date; cost already revised +38%
618747,Khammam-Devarapalle Pkg III [4L Access Controlled Greenfield from Chintagudem village to Recherla village Design Chainage 63117 to 105236],Roads & Highways,nhai,"Multi-States (Andhra Pradesh, Telangana)",1227.07,98.82,80.1,Critical,22 months past original date; cost already revised +48%
618761,4L Spur of Meerut-Garh-Mukteshwar section connecting NH-119 and NH-58 bypassing Meerut Town of NH 709 A,Roads & Highways,nhai,Uttar Pradesh,977.73,96.98,80.1,Critical,17 months past original date
618806,Improvement of 4L road to 6L road and 4L dedicated Port Roads for the Port connectivity road from Convent junction to Sheelanagar Junction,Roads & Highways,nhai,Andhra Pradesh,680.21,79.0,79.9,Critical,5 months past original date
618861,Bakhtiyarpur-Rajauli Pkg-II from km. 54.405 to km.101.630,Roads & Highways,nhai,Bihar,1397.47,97.85,79.9,Critical,"3.0y past original commissioning date; already rescheduled, 3.1y slip declared; cost already revised +56%"
618020,"Rehabilitation & Upgradation of KurwaiMungaoliChanderi Road section of NH-346, from Design Chainge 0.000 to 81.300 Km Total length 83.1 km to Two lane with paved shoulder configuration along with One time improvement in 07 nos of bypassed built- up areas in a total length of 22.615 km in the state of Madhya Pradesh on EPC mode.",Roads & Highways,morth,Madhya Pradesh,386.49,67.57,79.9,Critical,17 months past original date; needs 6.5%/month to hit current date
618623,4L Boregaon Buzurg to Shahpur Pkg I of Boregaon Buzurg to Muktainagar of NH 753L,Roads & Highways,nhai,Madhya Pradesh,1132.34,90.1,79.8,Critical,6 months past original date
618197,Widening to 2 lane with Paved Shoulders of Medak - Siddipet section from Km 0/0 to km 69/978 of NH-765DG in the State of Telangana under Annual plan 2021-22 on EPC mode,Roads & Highways,morth,Telangana,882.18,74.06,79.8,Critical,18 months past original date; needs 5.2%/month to hit current date
618124,Rehabilitation and upgradation from km 51.600 to km 75.700 of NH-321G Nuhkhas to Etah section to two lane with paved shoulder configuration under EPC mode in the State of Uttar Pradesh,Roads & Highways,morth,Uttar Pradesh,343.54,73.0,79.7,Critical,11 months past original date; needs 6.7%/month to hit current date
618894,4L of Madathukulam - Pollachi from km. 74.38 to km. 116.95 of old NH-209 New NH- 83,Roads & Highways,nhai,Tamil Nadu,1772.13,97.65,79.7,Critical,"3.6y past original commissioning date; already rescheduled, 3.8y slip declared"
618183,Widening to 2 lane with paved shoulders from Km 62/920 to km 106/830 of Medak - Yellareddy section in the State of Telangana under Annual Plan 2022-23 on EPC mode under NHO,Roads & Highways,morth,Telangana,399.01,70.6,79.7,Critical,needs 28.9%/month to hit current date
618537,Construction of Ring Road around Kanpur from Km.000 to Km. 23.325 Chachendi Sachendi I to Maharajpur Package-I,Roads & Highways,nhai,Uttar Pradesh,1311.7,62.15,79.6,Critical,1 months past original date; needs 5.4%/month to hit current date
618266,Rehabilitation and upgradation to 2-lane with paved sholuders configuration of Bewar- Allahaganj- section of NH-730C Km.0.000 to Km 52.770 pakage-I in state of Uttar Pradesh undergreen national Highway Corridor Project GNHCP with the loan assistance of world Bank on EPC mode.,Roads & Highways,morth,Uttar Pradesh,340.16,99.0,79.6,Critical,20 months past original date
618421,"Construction of 2-Lane with paved shoulder of Shillong Western Bypass starting from NH-06 near Ladumsaw Existing km 60.900 of old NH-40 to NH106 old NH-44E, km 0000 to km 12800 Package-I under SARDP-NE PHASE A in the State of Meghalaya on EPC Mode Greenfield alignment",Roads & Highways,nhidcl,Meghalaya,620.3,74.85,79.6,Critical,needs 12.3%/month to hit current date
619128,Khammam-Devarapalle Pkg II [4L Access Controlled Greenfield from Somavaram village to Chintagudem village Design Chainage 33604 to 63117],Roads & Highways,nhai,Telangana,981.64,98.02,79.3,Critical,22 months past original date; cost already revised +59%
619065,4L Expressway from Km 26.400 to km 53.500 of Malur to Bangarpet section of Bangalore-Chennai Expressway Phase-I Package-II,Roads & Highways,nhai,Karnataka,1729.63,99.8,79.2,Critical,"2.8y past original commissioning date; already rescheduled, 3.0y slip declared"
618200,Construction of 2 lane with Paved Shoulder for Northern Bypass Phase-II of Kota city in the State of Rajasthan.,Roads & Highways,morth,Rajasthan,317.74,50.33,79.2,Critical,15 months past original date; needs 12.3%/month to hit current date
619100,Dhangaon - Borgaon section km 81.000 to km 139.000 [Indore - Edlabad Pkg IV],Roads & Highways,nhai,Madhya Pradesh,1185.04,99.8,79.1,Critical,"2.9y past original commissioning date; already rescheduled, 3.0y slip declared; cost already revised +37%"
618141,Widening and Improvement of existing carriage way to 2 lane with paved shoulders from Km. 86/160 to 131/730 of Jangaon-Duddeda section of NH-365B in the State of Telangana on EPC Mode,Roads & Highways,morth,Telangana,423.48,77.85,79.1,Critical,19 months past original date
618059,Construction of four-lane Concrete Road from Police Headquarter Gondia City to Rawanwadi Village Birsi Airport Junction from design km 0.000 to km 15.781 existing km 39/720 of NH-753 to existing Km 8/400 of NH 543 on sections from Kohmara- Goregaon- Police HeadquarterKaranja - Collector Office Square - Balaghat T Point- Rawanwadi- Rajegaon of NH-753 and NH-543 in Gondia District in the state of Maharashtra. Total Length of the project 15.781 Km.,Roads & Highways,morth,Maharashtra,328.11,34.15,79.1,Critical,11 months past original date; needs 21.8%/month to hit current date
618792,4L Bhiwani-Hansi road section of NH-148B,Roads & Highways,nhai,Haryana,1144.21,99.5,79.0,Critical,7 months past original date
619153,4L of HP/Punjab Border - Mo from km. 11.00 to km. 42.00 of Old NH-20 New NH-154 Package-IA,Roads & Highways,nhai,Himachal Pradesh,1363.04,68.65,79.0,Critical,"2.2y past original commissioning date; already rescheduled, 2.6y slip declared; cost already revised +36%"
618957,4 laning of Champa - Korba from km 0.00 to km 38.2,Roads & Highways,nhai,Chhattisgarh,1304.47,98.75,79.0,Critical,"2.5y past original commissioning date; already rescheduled, 2.6y slip declared; cost already revised +30%"
618586,Improvement and strengthening of existing 2 lane stretch to 2-Lane with PS 1.5m on both sides on Ghoti-Sinnar section of NH-160A using Thin White Topping 200mm thick in the State Of Maharashtra on EPC Mode,Roads & Highways,nhai,Maharashtra,147.64,77.0,78.9,Critical,1 months past original date; needs 22.6%/month to hit current date
619306,4L of Munger Mirzachauki section from Km 95580 to Km 125000 Pkg-2,Roads & Highways,nhai,Bihar,1235.65,95.9,78.8,Critical,"2.3y past original commissioning date; already rescheduled, 2.4y slip declared; cost already revised +21%"
618139,Rehabilitation and Up-gradation of Gangakhed Loha section of NH-361F from Km 169/00 to 210/00 to two lane with paved shoulder/ four lane configuration in the state of Maharashtra on EPC mode Length - 41.00 Km.,Roads & Highways,morth,Maharashtra,355.12,43.46,78.8,Critical,needs 27.8%/month to hit current date
618486,Delhi-Amritsar-Katra Expressway Phase-I Pkg-V from Junction with Ambala-Kaithal- Hissar road NH-152 near Kharak Pandwa village to Junction with Patiala-Samana- Patran road SH-10 near Ghagga village Km 120250 to Km 157920,Roads & Highways,nhai,"Multi-States (Haryana, Punjab)",2281.02,98.7,78.7,Critical,"2.2y past original commissioning date; already rescheduled, 2.3y slip declared; cost already revised +31%"
618480,Construction of Trumpet Interchange Connecting Bangalore Chennai Expressway km.261705 to km. 262800 with Maduravoyal to Walajapet Section of NH 48 near Sriperumbudur Toll Plaza at km. 35700,Roads & Highways,nhai,Tamil Nadu,162.56,38.52,78.7,Critical,11 months past original date; needs 20.3%/month to hit current date
619166,Umagaon-Saharsa Package-V Bakaur-Parsarma-Bangaon-Bariyahi & Spur to Mahishi,Roads & Highways,nhai,Bihar,968.42,99.5,78.6,Critical,7 months past original date; cost already revised +26%
618375,Improvement/Widening to 2-Lane with Paved Shoulder from design Km 45.760 to Km 63.530 between Shillong-Dawki under JICA ODA Loan assistance Phase-II -Balance work Pkg-4,Roads & Highways,nhidcl,Meghalaya,445.51,53.43,78.6,Critical,3 months past original date; needs 15.4%/month to hit current date
618092,Up-gradation to 2 lane with paved shoulder from Neechli Oden Nathdwara at Design Km 88.800 existing km 55.95 to Bhatewar at Design Km 142.028 existing km 0.00 of NH-162E in the State of Rajasthan on EPC mode.,Roads & Highways,morth,Rajasthan,606.61,63.52,78.5,Critical,needs 12.1%/month to hit current date
618700,Renigunta - Poyya - Naidupeta km 124.60 to km 183.4 of NH 71,Roads & Highways,nhai,Andhra Pradesh,2510.14,98.6,78.5,Critical,"2.5y past original commissioning date; already rescheduled, 2.7y slip declared; cost already revised +35%"
618837,4L of Ratnagiri - Kolhapur section from km 112.340 to km 145.300 of NH-166 PkgIII,Roads & Highways,nhai,Maharashtra,1910.41,68.95,78.5,Critical,14 months past original date; needs 5.1%/month to hit current date
619013,"Construction of Balance Work of 4-Laning of the Section from Jhanji to Demow of NH- 37 Old from Km 501.800 to Km 514.800 13.000 Km, under SARDP- NE under EPC Mode in the state of Assam Pkg-II Road Works",Roads & Highways,nhidcl,Assam,542.87,73.88,78.5,Critical,6 months past original date; needs 8.6%/month to hit current date
618622,4L of Indore - Boregaon Pkg-III [Balwara to Dhangaon] from km. 42.260 to km. 82.660 of NH347BG & 753L,Roads & Highways,nhai,Madhya Pradesh,888.81,92.5,78.4,Critical,"2.2y past original commissioning date; already rescheduled, 2.5y slip declared"
618190,Widening to two lane with paved shoulders of 'Bodhan Basar Bhainsa ' section from Km 38/900 to 95/300 of NH-161BB in the state of Telangana under Annual Plan 2021- 22 on EPC Mode under NH O.,Roads & Highways,morth,Telangana,644.45,98.6,78.4,Critical,16 months past original date
618469,Vadodara Mumbai Expressway Phase II - Pkg XIII [Km. 26.582 to Km. 50.700] Shirsad - Masvan,Roads & Highways,nhai,Maharashtra,4679.54,98.2,78.3,Critical,"2.4y past original commissioning date; already rescheduled, 2.5y slip declared; cost already revised +32%"
618681,6L Aluru - Jakkuva Section of NH-130CD Road from km 365.033 to km 396.800 Pkg. 1,Roads & Highways,nhai,"Multi-States (Andhra Pradesh, Odisha)",1241.66,99.63,78.3,Critical,"2.3y past original commissioning date; already rescheduled, 2.4y slip declared"
618410,Widening & Up-gradation to 2 lane with paved shoulder of NH-301 Kargil- Zanskar Road from Design Km .30.040 Ex. Km. 30.000 to Design Km 57.000 Ex. Km. 57.905 of 26.960 Km length Pkg-II,Roads & Highways,nhidcl,Ladakh,404.89,84.94,78.2,Critical,"3.5y past original commissioning date; already rescheduled, 3.8y slip declared"
618105,Widening and strengthening to 4 lane / 2-lane with paved shoulders of Mahabubnagar - Chincholi section from km 60/255 to Km 102/834 of NH-167N in the State of Telangana on EPC mode.,Roads & Highways,morth,Telangana,631.49,46.63,78.2,Critical,9 months past original date; needs 13.2%/month to hit current date
618084,Widening to 2-lane with paved shoulder from km 0.00 to 44.00 Kuru-Ghaghra section of NH-143A including re-construction of culverts and bridges.,Roads & Highways,morth,Jharkhand,133.67,95.0,78.2,Critical,"2.9y past original commissioning date; already rescheduled, 3.2y slip declared"
618043,Upgradation and reconstruction of Dindori - Mandla Section of NH 543 from Km 77100 Design to Km 170580 Design Total length 93.48km to Two lane with paved shoulder configuration along with One time improvement in 04 nos of bypassed built-up areas in a total length of 7.23 km in the state of Madhya Pradesh on EPC mode,Roads & Highways,morth,Madhya Pradesh,523.71,88.0,78.1,Critical,needs 5.9%/month to hit current date
618134,Rehabilitation /Upgradation from Lagam to Alapalli section Desing Km. 199/400 to km 227/400 Length 28.0 Km to 2 lane with Paved Shoulders/ 4 lane configuration section of NH-353 C Sakoli-Wadsa-Armori-Gadchiroli-Ashti-Alapalli Sironcha in Gadchiroli District on EPC mode in the state of Maharashtra.,Roads & Highways,morth,Maharashtra,459.39,81.42,78.0,Critical,needs 9.1%/month to hit current date
618846,Poondiyankuppam Km.67.000 to Sattanathapuram Km.123.800,Roads & Highways,nhai,Tamil Nadu,2319.35,99.8,78.0,Critical,"2.5y past original commissioning date; already rescheduled, 2.7y slip declared"
618759,4L PS Mydukur - Badvel from Km 585.820 to Km 630.960 of NH-67,Roads & Highways,nhai,Andhra Pradesh,1103.87,90.4,77.9,Critical,10 months past original date
618541,4L Ring road/bypass around Srinagar city from km 0.000 to km 42.100 Phase-I,Roads & Highways,nhai,Jammu and Kashmir,2604.76,89.0,77.8,Critical,"2.4y past original commissioning date; already rescheduled, 2.7y slip declared"
